[09:28:50.029466] running bench [640 480] lightingdistantlitspecular_small  8888: msecs = 319.46,319.27,318.69,321.68,320.07,320.19,320.01,319.79,319.67,319.88,321.35,320.22,320.56,322.51,320.74,320.25,320.46,320.16,320.52,319.58 cmsecs = 317.35,317.17,316.89,317.81,317.96,318.08,318.14,317.35,317.84,318.08,318.75,318.11,318.36,318.57,318.79,318.14,318.48,317.87,318.66,317.59   565: msecs = 318.48,319.58,318.51,318.33,318.85,319.12,318.42,317.63,318.51,317.66,318.33,317.75,318.45,317.47,317.69,318.60,317.69,318.39,318.14,318.39 cmsecs = 316.62,317.38,316.56,316.50,316.74,316.50,316.59,315.49,316.47,315.55,316.16,315.67,316.34,315.64,315.76,316.34,315.89,316.40,315.86,316.56   GPU: msecs = 6.23,6.20,6.26,6.20,6.20,6.20,6.23,6.53,6.20,6.20,6.20,6.20,6.23,6.20,6.23,6.50,6.20,6.20,6.23,6.20 cmsecs = 1.28,1.28,1.34,1.28,1.28,1.28,1.25,1.25,1.28,1.28,1.25,1.28,1.34,1.28,1.31,1.28,1.28,1.28,1.34,1.28  NULLGPU: msecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.15,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15,0.15,0.15,0.15
[09:29:04.045040] running bench [640 480] lightingpointlitspecular_large  8888: msecs = 331.88,331.48,335.21,332.37,332.24,332.24,332.95,332.73,332.58,331.42,332.46,332.06,331.85,332.12,333.53,332.00,332.43,331.94,332.03,332.40 cmsecs = 329.53,329.62,330.29,330.20,330.38,329.86,331.08,330.63,330.20,329.56,330.32,329.65,330.05,330.05,330.75,329.99,330.32,329.59,330.17,330.26   565: msecs = 330.05,330.84,330.93,329.99,330.17,329.96,330.14,330.75,330.99,330.81,329.96,332.58,330.29,330.90,330.47,330.51,330.23,330.11,330.35,330.96 cmsecs = 328.25,328.73,328.89,327.88,328.06,327.91,328.03,328.95,328.43,328.37,328.16,328.37,328.37,328.80,328.22,328.55,328.12,327.85,328.43,328.83   GPU: msecs = 6.50,6.44,6.41,6.44,6.78,6.41,6.41,6.41,6.41,6.41,6.38,6.41,6.38,6.41,6.41,6.41,6.38,6.41,6.41,6.35 cmsecs = 1.40,1.34,1.25,1.34,1.25,1.28,1.31,1.31,1.22,1.28,1.28,1.28,1.31,1.25,1.25,1.28,1.31,1.31,1.28,1.28  NULLGPU: msecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15
[09:29:18.060667] running bench [640 480] lightingpointlitspecular_small  8888: msecs = 332.46,332.86,333.10,332.64,332.40,332.31,332.31,331.97,332.12,332.06,331.60,332.03,331.45,332.00,331.94,332.24,331.33,332.70,332.43,332.76 cmsecs = 330.32,330.57,330.63,330.60,330.17,330.35,330.14,329.65,330.17,329.93,329.50,329.74,329.31,330.02,329.62,330.11,329.38,329.93,330.26,330.78   565: msecs = 330.57,330.93,336.76,329.96,329.93,330.75,330.35,330.11,331.36,330.72,330.96,331.70,331.21,330.93,331.15,330.99,330.84,330.78,330.90,330.99 cmsecs = 328.46,328.86,330.05,327.73,328.00,328.46,328.55,328.03,329.01,328.86,328.83,329.10,329.10,328.83,329.07,328.86,328.73,328.70,328.80,329.19   GPU: msecs = 6.44,6.41,6.44,6.41,6.71,6.38,6.41,6.41,6.41,6.41,6.38,6.41,6.35,6.41,6.38,6.41,6.41,6.38,6.41,6.38 cmsecs = 1.37,1.31,1.34,1.28,1.31,1.28,1.28,1.31,1.31,1.28,1.25,1.34,1.31,1.31,1.28,1.31,1.28,1.28,1.31,1.31  NULLGPU: msecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.46,0.15,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.15,0.15,0.15,0.15,0.18,0.15,0.15,0.15
[09:29:24.067389] running bench [640 480] lightingspotlitdiffuse_large  8888: msecs = 130.90,130.87,130.75,131.18,130.44,131.18,130.90,130.78,131.12,131.42,132.58,132.55,131.73,133.10,132.82,132.46,132.31,132.70,132.09,131.91 cmsecs = 129.89,130.20,129.77,130.17,129.74,130.02,129.89,130.02,130.11,130.75,131.63,131.54,131.05,131.82,131.54,131.57,131.33,131.70,131.42,130.87   565: msecs = 134.50,132.31,132.58,131.94,132.58,131.94,131.79,131.54,131.12,131.48,130.66,130.47,130.87,130.60,135.02,138.14,131.27,130.54,131.21,131.15 cmsecs = 132.00,131.21,131.63,131.30,131.60,131.30,130.81,130.44,130.35,130.51,129.68,129.83,129.89,129.96,130.20,130.54,129.80,129.89,130.23,130.44   GPU: msecs = 6.59,6.44,6.44,6.47,6.44,6.44,6.41,6.41,6.44,6.44,6.41,6.44,6.41,6.41,6.44,6.41,6.41,6.47,6.44,6.41 cmsecs = 1.50,1.37,1.34,1.28,1.28,1.31,1.34,1.31,1.28,1.28,1.34,1.31,1.31,1.37,1.31,1.31,1.34,1.31,1.31,1.28  NULLGPU: msecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.18,0.18,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15,0.15
[09:29:29.573600] running bench [640 480] lightingspotlitdiffuse_small  8888: msecs = 131.15,131.24,131.12,131.33,130.57,131.33,131.24,131.30,132.03,131.91,131.54,131.88,131.51,131.82,131.42,132.18,131.76,131.48,131.79,131.63 cmsecs = 130.05,130.44,130.20,130.35,129.89,130.32,130.54,130.14,130.72,130.87,130.60,130.87,130.84,130.81,130.75,131.02,130.63,130.81,130.81,130.60   565: msecs = 131.97,131.79,131.39,131.73,131.51,131.73,131.57,131.33,131.70,136.55,137.65,131.48,130.99,130.69,131.15,131.12,130.81,130.78,131.09,130.93 cmsecs = 130.96,130.69,130.72,130.66,130.87,130.78,130.57,130.69,130.72,130.14,130.72,130.14,129.99,130.02,130.17,130.14,129.99,129.83,130.26,129.99   GPU: msecs = 6.84,6.44,6.44,6.44,6.44,6.41,6.41,6.38,6.44,6.41,6.41,6.41,6.44,6.41,6.44,6.38,6.44,6.44,6.41,6.44 cmsecs = 1.34,1.34,1.31,1.34,1.31,1.28,1.31,1.28,1.28,1.28,1.28,1.31,1.28,1.25,1.31,1.28,1.34,1.31,1.25,1.31  NULLGPU: msecs = 0.18,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.18,0.15,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15,0.15
[09:29:34.579226] running bench [640 480] lightingdistantlitdiffuse_large  8888: msecs = 111.37,111.16,111.06,111.83,111.55,111.52,111.09,111.25,110.97,111.61,110.97,111.25,114.45,111.95,110.94,111.22,111.25,111.37,111.09,111.28 cmsecs = 110.36,110.42,110.27,110.85,110.42,110.61,110.42,110.58,110.27,110.61,110.27,110.45,111.16,110.82,110.27,110.54,110.58,110.36,110.39,110.61   565: msecs = 111.31,111.34,111.03,110.58,111.19,111.19,111.64,110.67,111.25,111.00,113.84,110.85,111.03,110.64,111.28,110.70,111.25,111.00,111.43,111.09 cmsecs = 110.64,110.24,110.36,109.87,110.54,110.21,110.94,110.03,110.42,110.36,110.97,110.18,110.36,109.96,110.30,110.06,110.61,110.18,110.48,110.30   GPU: msecs = 6.29,6.23,6.23,6.23,6.23,6.20,6.20,6.23,6.20,6.20,6.23,6.23,6.20,6.20,6.20,6.20,6.23,6.20,6.20,6.20 cmsecs = 1.37,1.25,1.25,1.22,1.28,1.31,1.31,1.31,1.28,1.34,1.25,1.28,1.34,1.37,1.25,1.28,1.25,1.28,1.31,1.31  NULLGPU: msecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.15
[09:29:39.584895] running bench [640 480] lightingdistantlitdiffuse_small  8888: msecs = 111.67,112.16,112.13,111.83,111.61,111.89,112.16,111.70,111.28,111.19,110.94,111.89,111.00,111.43,111.40,111.25,111.43,111.58,111.25,111.58 cmsecs = 111.00,111.52,111.40,110.79,110.79,110.76,111.25,110.70,110.61,110.48,110.27,110.97,110.33,110.61,110.61,110.58,110.45,110.88,110.58,110.88   565: msecs = 111.28,110.91,111.43,112.16,112.04,111.77,112.25,112.07,111.89,111.49,112.35,111.83,112.56,111.55,111.95,111.49,112.31,111.61,112.25,111.98 cmsecs = 110.61,110.09,110.64,111.22,111.34,111.12,111.58,111.09,111.19,110.85,111.55,111.03,111.52,110.88,111.31,110.82,111.34,110.97,111.49,111.34   GPU: msecs = 6.20,6.20,6.23,6.20,6.23,6.13,6.23,6.20,6.20,6.20,6.17,6.20,6.23,6.13,6.23,6.20,6.23,6.20,6.17,6.20 cmsecs = 1.25,1.28,1.34,1.25,1.31,1.28,1.28,1.28,1.31,1.28,1.28,1.25,1.34,1.28,1.31,1.25,1.28,1.31,1.31,1.28  NULLGPU: msecs = 0.18,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.18,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.15
[09:29:44.590292] running bench [640 480] lightingpointlitdiffuse_large  8888: msecs = 122.45,123.12,121.75,122.48,122.17,122.94,122.33,122.23,122.14,122.11,122.63,122.08,122.36,124.58,122.48,122.11,122.48,122.36,121.87,133.40 cmsecs = 121.75,122.11,121.07,121.47,121.35,121.62,121.53,121.35,121.17,121.44,121.68,121.41,121.32,121.81,121.35,121.44,121.50,121.59,121.20,122.14   565: msecs = 122.54,122.39,122.33,122.20,122.78,122.11,122.81,122.17,122.88,122.26,122.91,122.05,122.17,122.45,122.39,122.63,122.51,122.48,122.45,122.66 cmsecs = 121.41,121.59,121.35,121.53,121.78,121.47,121.81,121.53,121.68,121.59,121.84,121.38,121.53,121.50,121.68,121.68,121.72,121.50,121.68,121.62   GPU: msecs = 6.47,6.38,6.38,6.35,6.35,6.35,6.32,6.35,6.35,6.32,6.35,6.35,6.32,6.56,6.35,6.35,6.35,6.38,6.35,6.35 cmsecs = 1.43,1.34,1.34,1.22,1.25,1.31,1.31,1.28,1.34,1.28,1.31,1.31,1.31,1.31,1.31,1.31,1.28,1.37,1.28,1.31  NULLGPU: msecs = 0.15,0.15,0.15,0.18,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.18,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
[09:29:50.096525] running bench [640 480] lightingpointlitdiffuse_small  8888: msecs = 122.26,122.94,122.51,123.15,122.26,122.45,122.05,122.45,122.88,122.42,122.78,122.23,122.36,122.11,122.45,122.05,122.51,134.41,122.66,122.69 cmsecs = 121.56,121.99,121.38,121.99,121.44,121.44,121.38,121.75,121.90,121.78,121.68,121.41,121.38,121.44,121.44,121.38,121.41,122.36,121.53,121.56   565: msecs = 122.02,121.90,122.60,122.20,122.39,121.81,122.75,122.02,122.36,122.30,122.23,122.48,122.02,122.30,122.26,122.72,122.33,122.11,122.02,121.75 cmsecs = 121.35,121.26,121.59,121.56,121.41,121.01,121.78,121.23,121.38,121.65,121.59,121.50,121.38,121.14,121.62,121.62,121.65,121.14,121.35,121.07   GPU: msecs = 6.41,6.35,6.35,6.32,6.29,6.35,6.32,6.32,6.32,6.35,6.32,6.35,6.29,6.35,6.32,6.32,6.32,6.32,6.35,6.32 cmsecs = 1.37,1.28,1.28,1.34,1.31,1.31,1.31,1.28,1.31,1.31,1.28,1.31,1.28,1.31,1.31,1.28,1.31,1.28,1.28,1.28  NULLGPU: msecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.18,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.18,0.18,0.15,0.15,0.15 cmsecs = 0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.15,0.15,0.15
[09:29:57.604985] running bench [640 480]                   lines_1_AA  8888: msecs = 90.71,89.64,89.70,89.94,89.24,89.58,89.61,89.58,89.46,89.33,89.55,93.79,89.64,89.73,89.30,89.64,89.64,89.61,89.46,89.30 cmsecs = 89.76,89.03,88.97,89.15,88.91,88.97,89.00,88.97,88.84,89.00,88.94,90.49,89.00,89.00,89.00,89.03,89.03,89.00,88.84,89.00   565: msecs = 83.44,81.18,81.34,81.15,81.37,81.31,81.00,81.31,81.31,81.00,81.31,81.00,81.34,81.43,81.03,81.31,81.40,81.03,81.34,81.03 cmsecs = 81.18,80.79,80.79,80.76,80.79,80.73,80.73,80.76,80.76,80.73,80.76,80.73,80.79,80.76,80.76,80.76,80.73,80.76,80.79,80.76   GPU: msecs = 124.80,125.56,124.37,128.19,132.46,131.33,129.93,131.18,129.99,129.83,130.26,132.03,131.05,130.02,129.80,130.29,129.89,130.99,131.09,131.08 cmsecs = 120.52,120.95,119.95,120.68,121.10,121.17,119.88,120.98,119.79,119.09,119.98,120.89,120.46,119.88,119.64,119.76,119.79,120.89,120.98,120.46  NULLGPU: msecs = 59.67,58.32,58.42,58.32,58.57,58.32,58.29,58.29,58.35,58.39,58.63,58.42,58.32,58.29,58.45,58.35,58.66,58.32,58.42,58.26 cmsecs = 58.08,58.05,58.14,58.05,58.02,58.05,58.02,58.02,58.08,58.11,58.08,58.02,58.05,58.02,58.05,58.08,58.08,58.02,58.14,57.99
[09:30:06.114513] running bench [640 480]                 lines_0.5_AA  8888: msecs = 126.35,126.63,126.45,126.69,126.45,126.63,126.29,126.63,126.29,126.69,126.42,126.75,126.72,126.35,126.57,126.35,126.57,126.35,126.90,127.06 cmsecs = 125.74,125.71,125.71,125.77,125.71,125.71,125.65,125.71,125.68,125.77,125.65,125.80,125.68,125.74,125.65,125.74,125.65,125.74,125.84,126.14   565: msecs = 72.85,72.79,72.58,72.82,72.64,72.52,72.82,72.52,72.82,72.55,75.57,72.58,72.85,72.64,72.82,72.55,72.82,72.55,72.55,72.79 cmsecs = 72.42,72.24,72.30,72.27,72.36,72.24,72.27,72.21,72.24,72.24,72.97,72.30,72.30,72.24,72.27,72.27,72.27,72.27,72.27,72.24   GPU: msecs = 132.37,132.34,132.46,135.69,142.10,146.01,139.33,138.99,138.93,139.08,138.87,138.20,138.84,138.90,138.93,138.75,139.14,138.07,138.87,138.65 cmsecs = 127.36,127.51,127.36,127.51,127.61,127.97,127.42,127.09,127.12,127.36,127.21,126.26,127.15,127.24,127.27,127.03,127.18,126.42,127.27,127.03  NULLGPU: msecs = 59.94,58.69,58.48,58.45,58.72,58.69,58.57,59.03,58.69,58.48,59.09,58.45,58.48,58.45,58.45,58.51,58.69,58.45,58.45,58.45 cmsecs = 58.42,58.42,58.20,58.17,58.17,58.26,58.29,58.45,58.29,58.20,58.39,58.14,58.20,58.17,58.17,58.23,58.14,58.17,58.17,58.17
[09:30:09.117933] running bench [640 480]                   lines_0_AA  8888: msecs = 73.74,74.29,73.77,74.23,73.77,73.71,74.16,73.68,74.13,73.71,74.10,73.77,74.07,73.74,74.32,73.74,74.13,73.89,74.13,73.71 cmsecs = 73.43,73.55,73.46,73.49,73.46,73.40,73.55,73.37,73.52,73.40,73.49,73.46,73.46,73.43,73.58,73.43,73.52,73.46,73.52,73.40   565: msecs = 66.38,72.30,73.34,66.44,66.41,67.05,66.41,66.53,66.90,66.44,66.53,66.66,66.44,66.41,66.69,66.41,66.41,66.69,66.41,66.44 cmsecs = 66.11,66.72,66.78,66.17,66.14,66.23,66.14,66.14,66.23,66.17,66.14,66.11,66.17,66.14,66.14,66.14,66.14,66.14,66.14,66.17   GPU: msecs = 3.45,3.42,3.45,3.45,3.42,3.42,3.45,3.42,3.42,3.45,3.42,3.42,3.42,3.45,3.42,3.42,3.45,3.42,3.42,3.45 cmsecs = 0.73,0.70,0.67,0.67,0.70,0.70,0.70,0.70,0.70,0.70,0.67,0.70,0.70,0.67,0.70,0.70,0.70,0.70,0.67,0.70  NULLGPU: msecs = 0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.21,0.18,0.18 cmsecs = 0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
[09:30:16.626293] running bench [640 480]                   lines_1_BW  8888: msecs = 82.92,81.67,81.64,81.34,81.58,81.64,81.37,81.67,81.37,81.70,81.64,81.37,81.86,82.22,81.43,81.52,81.76,81.18,81.46,81.18 cmsecs = 81.06,81.06,80.91,80.94,80.94,81.03,81.06,81.06,81.06,81.09,81.03,81.06,81.09,81.31,81.00,80.91,80.97,80.88,80.85,80.88   565: msecs = 68.73,69.01,68.76,68.40,71.20,71.36,68.95,68.85,68.70,68.98,68.73,68.73,68.98,68.73,68.98,68.73,68.73,68.98,68.76,68.82 cmsecs = 68.46,68.46,68.46,68.12,68.70,68.98,68.40,68.46,68.43,68.43,68.46,68.46,68.43,68.46,68.43,68.46,68.46,68.40,68.46,68.43   GPU: msecs = 121.75,121.87,121.65,126.48,128.64,128.06,128.73,129.38,123.30,122.97,122.81,128.58,128.46,122.94,123.42,122.94,123.00,128.64,128.49,122.84 cmsecs = 117.99,118.05,118.14,118.17,117.87,117.87,117.66,119.58,117.99,117.90,117.81,117.69,117.50,117.90,117.99,117.87,117.78,117.72,117.59,117.78  NULLGPU: msecs = 80.09,78.99,78.86,79.63,79.17,79.08,79.48,79.05,79.20,79.23,78.93,79.11,78.83,79.20,78.77,79.35,79.05,78.99,79.20,78.93 cmsecs = 78.50,78.44,78.44,78.80,78.59,78.68,78.77,78.77,78.65,78.68,78.65,78.56,78.56,78.65,78.50,78.68,78.50,78.59,78.65,78.65
[09:30:17.627508] running bench [640 480]                   lines_0_BW  8888: msecs = 31.74,31.44,31.74,31.71,31.44,31.74,31.41,31.74,31.74,31.44,31.71,31.74,31.44,31.74,31.74,31.44,31.71,31.44,31.71,31.89 cmsecs = 31.41,31.44,31.44,31.41,31.44,31.44,31.41,31.44,31.44,31.44,31.41,31.44,31.44,31.44,31.37,31.41,31.41,31.44,31.41,31.44   565: msecs = 18.62,18.92,18.65,18.92,18.62,18.59,18.89,18.59,18.74,18.86,18.62,18.86,18.62,18.62,18.89,18.62,18.59,18.86,18.65,18.89 cmsecs = 18.59,18.65,18.65,18.65,18.62,18.59,18.62,18.59,18.62,18.59,18.62,18.59,18.62,18.62,18.62,18.62,18.59,18.59,18.62,18.59   GPU: msecs = 3.48,3.45,3.45,3.45,3.42,3.45,3.42,3.45,3.42,3.45,3.45,3.42,3.45,3.45,3.45,3.42,3.45,3.45,3.45,3.42 cmsecs = 0.70,0.73,0.70,0.67,0.67,0.67,0.70,0.70,0.70,0.70,0.76,0.70,0.70,0.70,0.67,0.67,0.67,0.70,0.67,0.67  NULLGPU: msecs = 0.21,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18 cmsecs = 0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
[09:30:18.128157] running bench [640 480]                interp_double  NONRENDERING: msecs = 18.83,18.43,18.43,18.68,19.78,18.71,18.43,18.40,18.68,18.43,18.43,18.68,18.43,18.68,18.40,18.43,18.68,18.43,18.43,18.71 cmsecs = 18.50,18.43,18.43,18.43,18.46,18.43,18.43,18.40,18.40,18.43,18.40,18.43,18.43,18.43,18.40,18.43,18.40,18.43,18.40,18.40
[09:30:18.628803] running bench [640 480]                 interp_float  NONRENDERING: msecs = 34.92,35.07,35.07,35.19,34.82,35.07,35.07,34.82,35.04,35.22,34.82,35.07,35.07,35.07,34.79,35.10,35.04,34.82,35.07,35.07 cmsecs = 34.88,34.82,34.82,34.79,34.82,34.79,34.82,34.82,34.79,34.85,34.79,34.79,34.82,34.82,34.79,34.82,34.79,34.82,34.82,34.82
[09:30:19.129455] running bench [640 480]                 interp_16.48  NONRENDERING: msecs = 25.24,25.42,25.21,25.45,25.36,25.36,25.39,25.58,25.21,25.45,25.18,25.24,25.36,25.61,25.30,25.52,25.42,25.52,25.36,25.42 cmsecs = 25.21,25.15,25.21,25.18,25.36,25.12,25.39,25.33,25.21,25.15,25.18,24.97,25.36,25.36,25.30,25.27,25.30,25.24,25.36,25.15
[09:30:19.630098] running bench [640 480]                 interp_32.32  NONRENDERING: msecs = 31.65,31.28,31.56,30.31,31.53,29.42,30.22,31.53,30.25,31.56,31.59,30.22,31.56,30.49,31.28,31.56,30.22,31.53,31.50,31.25 cmsecs = 31.37,31.25,31.31,30.22,31.22,29.15,30.22,31.28,30.25,31.31,31.28,30.18,31.28,30.22,31.25,31.31,30.22,31.25,31.25,31.22
[09:30:20.130749] running bench [640 480]                 interp_16.16  NONRENDERING: msecs = 7.14,7.32,7.05,7.08,7.02,7.05,7.05,7.05,7.32,7.05,7.05,7.05,7.08,7.08,7.05,7.32,7.05,7.05,7.02,7.05 cmsecs = 7.11,7.02,7.05,7.08,7.02,7.05,7.05,7.05,7.08,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.02,7.05
[09:30:20.631400] running bench [640 480]           grmemorypool_queue  NONRENDERING: msecs = 29.30,28.84,29.12,29.12,28.81,29.30,28.84,29.12,29.36,29.12,29.09,28.96,29.12,28.84,29.09,29.09,29.12,29.09,28.84,29.12 cmsecs = 28.93,28.84,28.81,28.84,28.81,28.87,28.81,28.81,29.06,28.84,28.81,28.84,28.84,28.84,28.81,28.90,28.81,28.81,28.84,28.84
[09:30:21.632608] running bench [640 480]          grmemorypool_random  NONRENDERING: msecs = 42.82,42.73,42.42,42.70,42.70,42.73,42.70,42.70,42.73,42.42,42.73,42.70,42.73,45.17,42.70,42.73,42.45,42.79,42.73,42.70 cmsecs = 42.48,42.45,42.42,42.42,42.42,42.45,42.42,42.42,42.45,42.42,42.42,42.42,42.45,42.94,42.42,42.45,42.45,42.39,42.45,42.42
[09:30:22.133264] running bench [640 480]           grmemorypool_stack  NONRENDERING: msecs = 42.94,42.79,42.79,42.48,42.76,42.79,42.79,42.76,42.76,42.79,42.48,42.76,42.79,42.79,42.76,42.76,42.91,42.51,42.76,42.76 cmsecs = 42.64,42.51,42.51,42.48,42.48,42.51,42.51,42.48,42.48,42.51,42.48,42.48,42.51,42.51,42.48,42.48,42.51,42.51,42.48,42.48
[09:30:28.140006] running bench [640 480]        gradient_create_alpha  8888: msecs = 29.15,29.33,29.06,29.39,29.33,29.02,29.39,29.09,29.82,32.72,35.86,29.27,28.96,29.27,29.27,28.99,29.27,29.39,29.27,29.24 cmsecs = 29.02,29.06,29.06,29.09,29.02,29.02,29.12,29.09,29.06,29.21,29.51,28.96,28.96,28.99,28.99,28.99,28.99,29.12,28.99,28.96   565: msecs = 29.06,28.75,28.99,28.72,28.99,28.93,28.84,28.93,28.72,28.93,28.99,28.69,28.93,28.78,28.96,28.72,28.93,28.99,28.69,28.99 cmsecs = 28.75,28.75,28.72,28.72,28.72,28.66,28.72,28.66,28.72,28.63,28.69,28.69,28.66,28.66,28.69,28.72,28.66,28.69,28.69,28.69   GPU: msecs = 162.92,163.01,163.59,163.65,163.38,162.98,163.35,163.22,163.19,163.71,163.13,163.53,162.89,163.04,163.31,162.95,163.19,162.89,163.25,162.95 cmsecs = 126.45,126.66,126.63,126.48,126.66,126.72,126.57,126.57,126.78,126.81,126.54,126.57,126.42,126.48,126.72,126.66,126.69,126.66,126.48,126.78  NULLGPU: msecs = 68.46,66.90,66.72,66.96,66.78,66.66,66.96,66.75,68.85,76.97,66.87,67.14,67.27,66.87,67.11,66.81,66.96,67.08,66.78,66.84 cmsecs = 66.53,66.47,66.41,66.41,66.38,66.35,66.41,66.47,66.66,66.99,66.60,66.60,66.66,66.60,66.56,66.53,66.56,66.53,66.50,66.44
[09:30:33.646239] running bench [640 480]       gradient_create_opaque  8888: msecs = 18.04,18.10,18.37,17.98,18.04,18.34,18.13,18.31,18.07,18.04,18.31,18.07,18.07,18.28,18.04,18.07,18.34,18.07,18.31,18.04 cmsecs = 18.04,18.10,18.10,17.98,18.04,18.07,18.13,18.04,18.07,18.04,18.04,18.07,18.07,18.01,18.01,18.07,18.07,18.04,18.04,18.04   565: msecs = 15.14,14.80,14.83,14.80,15.05,14.80,14.83,15.14,14.86,14.80,14.83,15.14,14.83,14.83,15.11,14.86,14.83,15.14,14.80,14.86 cmsecs = 14.86,14.80,14.83,14.80,14.77,14.80,14.83,14.86,14.86,14.80,14.83,14.86,14.83,14.83,14.83,14.86,14.83,14.86,14.80,14.86   GPU: msecs = 154.31,154.86,154.59,154.52,154.52,154.77,155.01,154.86,154.52,154.28,154.40,154.19,156.87,154.31,154.31,154.16,154.46,154.43,154.68,154.52 cmsecs = 118.08,118.05,118.14,118.08,117.99,118.21,118.42,118.14,118.27,118.21,118.08,118.02,118.48,118.05,118.11,117.90,118.05,118.08,118.17,117.99  NULLGPU: msecs = 57.71,55.94,55.97,55.91,55.97,57.96,56.10,56.07,56.37,56.10,56.10,56.13,56.07,56.25,56.16,56.10,56.52,56.71,66.32,56.25 cmsecs = 55.82,55.67,55.70,55.64,55.70,55.94,55.82,55.79,55.82,55.76,55.82,55.85,55.79,55.85,55.88,55.82,55.82,55.88,56.46,55.97
